frame,x_sp_ma,z_sp_ma,x_sp_lp,z_sp_lp,x_sift_ma,z_sift_ma,x_sift_lp,z_sift_lp,x_gt,z_gt
177,129.3745543466479,76.17696563896956,129.2014245527003,76.78897685165109,122.33573797267957,72.6916970005027,121.34183442008859,72.95738545438569,127.8828,72.65186
178,130.52768902717023,75.76453689149315,130.35978731999452,76.37195009445206,123.4585695952592,72.28956458748694,122.46775407915385,72.5531119343317,129.0149,72.2359
179,131.6763138563477,75.3334400492172,131.51218552656297,75.9383596028802,124.57833019176734,71.87008303134353,123.58904090618829,72.13230483970553,130.1383,71.80658
180,132.81499201477553,74.88473936785445,132.65380186128925,75.48893814094451,125.68787607207193,71.434459034203,124.70227898599047,71.69461401642951,131.2536,71.36168
181,133.946359735846,74.41740237345547,133.78811755310596,75.02242822932308,126.79264943723959,70.9832630294667,125.81054328957163,71.24157297053442,132.3546,70.90448
182,135.06589243881388,73.93298053680374,134.9102318803967,74.53864971041163,127.88666092917883,70.51588264813081,126.9074240957629,70.77191618972321,133.4422,70.42848
183,136.17904379057092,73.43024931957792,136.02503973997077,74.03602142957523,128.9755572759059,70.02883389778708,128.00047297970872,70.28281886658955,134.5288,69.9313
184,137.277089195587,72.9125842891003,137.1242490310786,73.5167332495283,130.05467657640176,69.52456048032305,129.0802908263243,69.77599722305582,135.6043,69.4146
185,138.3657199790736,72.37713399109509,138.2141586220337,72.97910945684535,131.1286493486926,69.00345865184035,130.1544467725111,69.25406833560135,136.6762,68.8803
186,139.44066806176252,71.82471949224144,139.2914126446007,72.42496429463355,132.19188687319587,68.46798670735281,131.2180855836184,68.71874618822227,137.742,68.32845
187,140.50622541182486,71.25294179320665,140.35935698589117,71.85203722513576,133.2454248500544,67.91260495692823,132.27102750517125,68.1615520353317,138.8096,67.75361
188,141.55890154573234,70.66136840911325,141.41521823340113,71.25985540352137,134.28423625807315,67.33705892612939,133.3090860301185,67.58543303955697,139.8723,67.16223
189,142.60342120286842,70.04997714991026,142.46427686500692,70.64746161955149,135.30791221728333,66.74053435625274,134.32974104934846,66.98772709106805,140.9268,66.54673
190,143.6394930137245,69.41774736025118,143.50512213699727,70.01428401189199,136.3187520601896,66.12045744346713,135.34010264883324,66.36443299696641,141.9671,65.91185
191,144.6684133061117,68.76366824057371,144.53803214545192,69.357554318929,137.3204198456588,65.47680947439639,136.34359243944988,65.71467337339676,143.0034,65.25392
192,145.68947389628778,68.08789831554124,145.56127285689584,68.68000796471382,138.31281957777725,64.80790617969319,137.34149479522964,65.04288291980177,144.0312,64.57481
193,146.70194990010134,67.39016833075507,146.5746484118676,67.98143331142606,139.2943388442474,64.11390202527247,138.33084140024525,64.3503312297623,145.0446,63.87549
194,147.70912708087818,66.66828989370889,147.58113004502667,67.25986942490222,140.269218843122,63.39719052881957,139.31197092670934,63.63620985122808,146.0542,63.15165
195,148.7070519401451,65.92396307721674,148.57561840868323,66.5168654541747,141.2353274639213,62.65792790121811,140.28119225294006,62.9026080893533,147.0512,62.40627
196,149.69334496601726,65.15635488527867,149.5576040062137,65.75215508166269,142.19700617001,61.895336079685904,141.2390247696611,62.148327687217446,148.0355,61.64068
197,150.66823445577984,64.36746679470913,150.52887648619017,64.96715620294805,143.1502174845319,61.115732113100364,142.18689661263568,61.37613493505739,149.012,60.85284
198,151.62861739691476,63.5616041532559,151.48599440452423,64.16465115901845,144.09064133678228,60.32108830801311,143.12232120566767,60.58565772674208,149.9695,60.0493
199,152.57573690012828,62.73564459719919,152.42929477737533,63.3434673188302,145.01691096496793,59.50801487481869,144.0449851672232,59.776190848278404,150.9179,59.22635
200,153.5068832700933,61.8885034572411,153.35697147049257,62.50054042605636,145.9308140212513,58.67426315233301,144.95733441124753,58.94462473918962,151.857,58.37761
201,154.42033347845714,61.01925988390926,154.2680351141009,61.63419960906873,146.86001356090833,57.852440498749544,145.89629300769357,58.137852975684716,152.7818,57.50416
202,155.31714293161482,60.12689290440186,155.1639374232288,60.74252343171117,147.80648347099873,57.048310617349024,146.85689879184304,57.35479049850673,153.6878,56.60812
203,156.19817480418783,59.208587255447114,156.04380423376554,59.82351334868909,148.73971491205566,56.251439148771595,147.7874903355194,56.57268516500828,154.5733,55.68878
204,157.05861187598327,58.26500401523187,156.90286929083337,58.87983255495269,149.67322737435924,55.540416866184486,148.71128421286733,55.89967612391005,155.4368,54.74664
205,157.89844903076113,57.29434179897351,157.7404325122016,57.91035889965669,150.56333817693138,54.85799474413246,149.5629671506564,55.227805686831395,156.2981,53.77203
206,158.71455279764615,56.298332107578254,158.55379987911203,56.917079449294434,151.45040202342756,54.20975799750141,150.40942843990865,54.55998264169479,157.1378,52.77454
207,159.50911565452202,55.27718338999478,159.3444323868072,55.90010233521669,152.32729495785992,53.550657051007924,151.23816200543013,53.82662974967992,157.9474,51.75294
208,160.28272684433367,54.23005457724554,160.11221184971524,54.85835299945729,153.16002753408037,52.88126783034893,152.0450627545087,53.07795083406669,158.7557,50.72638
209,161.02845401181267,53.16290869565634,160.8533004712021,53.7959850239827,153.93800120743265,52.16134703797415,152.82389984262255,52.262395925578204,159.5353,49.68737
210,161.74609321568528,52.07748599132628,161.56822479628985,52.71518437090863,154.69507448346073,51.40734683441279,153.5775740358858,51.408659178525035,160.2798,48.63458
211,162.4363766418671,50.97230349784435,162.2568858538547,51.61469546087849,155.40297026705127,50.5450174741477,154.30909433252197,50.52273532438883,161.0032,47.56063
212,163.10155790383658,49.85013030294503,162.92107298946175,50.497486780734825,156.1271839027437,49.63204090135967,155.0331612872132,49.618227936745804,161.6863,46.46556
213,163.74091551169897,48.71422245173468,163.5590246727806,49.365693685419856,156.80662251360954,48.646696374268075,155.72015602858906,48.65959698002187,162.349,45.35334
214,164.3549489044791,47.566472944182586,164.1719003582319,48.2219902367761,157.4545329162381,47.639394473126345,156.3711926812835,47.663349038023476,162.973,44.22905
215,164.9447701741376,46.406363512509444,164.76067837167255,47.0644873231554,158.08064605305074,46.57141105909385,157.00568114368943,46.62159476987944,163.5887,43.09552
216,165.517432445044,45.232418620856976,165.33466248058895,45.89160047185257,158.6873142585476,45.48343424048506,157.6150001579344,45.546048668956125,164.1798,41.94672
217,166.07108356575,44.04669823913385,165.89067939975138,44.70693792062295,159.2708218627088,44.364633559210596,158.20073447999366,44.4426801478277,164.7509,40.78883
218,166.60679351956412,42.84735977876305,166.42808482525845,43.50762693836091,159.82832327897322,43.21381505660496,158.76201687753525,43.315195041131126,165.2989,39.6217
219,167.12512546017726,41.64375327336308,166.94944409805117,42.30611376915605,160.34946654450496,42.03096356923445,159.3025418975233,42.17136897867847,165.8309,38.44779
220,167.62998190709604,40.43109748407424,167.45568331905073,41.09643491335283,160.85988817139767,40.837611512974384,159.82634265473868,41.010077247267986,166.3487,37.26247
221,168.1237108414784,39.21188831792807,167.94900105606482,39.883366261929325,161.35904124546752,39.62970866188976,160.33091908211819,39.83450774260671,166.8523,36.0661
222,168.60609471480538,37.98578466954381,168.42724264969814,38.66285444966634,161.83764785882633,38.41801429798521,160.81826208904084,38.64534596647523,167.3354,34.86197
223,169.07262810081642,36.76199552342148,168.89139315418495,37.44214306602023,162.30035449393642,37.204241912611735,161.28725667138306,37.449067232302276,167.7973,33.65811
224,169.5313810365323,35.5362127500843,169.34821492128,36.21775036648724,162.75277264645297,35.985520592575135,161.74499071781813,36.24390756193752,168.2484,32.44993
225,169.98185427648795,34.31501868192985,169.79448290700677,34.994098568376806,163.1998053292411,34.76555724897104,162.19568209368535,35.03459104006257,168.6912,31.24282
226,170.42435847047332,33.092307153667555,170.23492642609352,33.77036926557965,163.63994161519344,33.5430173168948,162.6404871109217,33.821483807869534,169.1379,30.02817
227,170.86191613943123,31.870926963503624,170.6726393653905,32.54778619907901,164.07427629022803,32.32972646098492,163.0821850823548,32.62076494396057,169.5751,28.81254
228,171.293287145951,30.648021715114144,171.1071835336604,31.325178337412815,164.50435961844866,31.120538319056145,163.51929031248494,31.422638481111708,169.9695,27.58224
229,171.72110724087213,29.42561302507924,171.53756418017164,30.10152113259489,164.92976443758354,29.91379849954706,163.94996443001313,30.22273408308803,170.3619,26.35507
230,172.14559246124153,28.205357321297587,171.9630700529619,28.878914532011784,165.35625175541685,28.7173866562979,164.37925897696377,29.03016701876654,170.7494,25.13071
231,172.56501383977857,26.985224805863535,172.38194361623417,27.654707481439996,165.78336955161254,27.527263873609222,164.80600709305648,27.838410246795917,171.1273,23.90019
232,172.9856473053266,25.765545659205387,172.79897285221145,26.431016527011373,166.22327945506478,26.34836237190644,165.24908741644552,26.654601301276866,171.513,22.67273
233,173.40661735015613,24.545258103584338,173.21581687819642,25.206822847371214,166.66872306999684,25.177664623232342,165.69477751524246,25.47379416563121,171.8911,21.44258
234,173.8283162070014,23.324061290217948,173.63606169057644,23.98255051094072,167.11264757452173,24.003465729175467,166.13565687192977,24.29396962939986,172.2632,20.22133
235,174.25028287783053,22.096983744806522,174.05864219978085,22.751860462323506,167.5621712822952,22.83334648253267,166.581587306456,23.119745904547546,172.6177,19.01008
236,174.67509333310878,20.8673414212362,174.48579680482996,21.520270192598673,168.02432851131957,21.6619852986809,167.0393476244023,21.939319378025075,172.9947,17.7991
237,175.1039749044599,19.639580550995593,174.9174547750328,20.293853833834433,168.48886995690586,20.489543460592,167.49668525561242,20.760679675803434,173.377,16.59909
238,175.544205283053,18.413749721967484,175.35903490524782,19.07012966985725,168.9614601872686,19.323566475227818,167.95902999738658,19.58988635304833,173.783,15.40117
239,175.9940537804627,17.188765989718046,175.8090142749287,17.848165680445668,169.43044489274982,18.158952300653336,168.42682273847993,18.425095835878828,174.1985,14.20288
240,176.45245034196574,15.967950155224537,176.2647371606622,16.63130362960119,169.90487379688267,17.005580564829796,168.9004158059253,17.275472705346385,174.627,13.00435
241,176.91963578105052,14.752209975017818,176.72875002119144,15.420062486168566,170.40222175270296,15.862764371395414,169.39611173657462,16.13528497920078,175.0609,11.81186
242,177.39556808911942,13.544978058525324,177.20011097700473,14.212222508597089,170.93040434798888,14.732297200167658,169.93029638720202,15.010615893693503,175.4926,10.62387
243,177.88010695029982,12.35025766492181,177.68057103166873,13.016260283662758,171.47552607648944,13.627764175273477,170.48486615029535,13.906218648343266,175.9425,9.442182
244,178.3745572010276,11.162018867617345,178.17078117755761,11.827985976215363,172.03663878437084,12.558096279626804,171.04441394173824,12.837488709727305,176.3996,8.270144
245,178.87779925608268,9.983947139715674,178.67344441918073,10.64933442656295,172.60802437928336,11.502289884381494,171.60496575820358,11.773884154133377,176.8674,7.090384
246,179.3922061749803,8.817389428988207,179.1897025152336,9.480865500264892,173.1923114572057,10.456257684471725,172.17140272948635,10.709185418768845,177.3568,5.917093
247,179.92224432770607,7.661670163230644,179.72178081114976,8.322374208752313,173.79364384608212,9.417730848255893,172.7491646890952,9.649888607756344,177.8608,4.751502
248,180.4689662671972,6.515947188510594,180.2716718910644,7.173408924860626,174.3955984902662,8.380266380382494,173.33062301745224,8.585303911637332,178.3814,3.587553
249,181.03294599685734,5.38339136653704,180.8384983144242,6.035862371008035,174.9875583284723,7.337536252060379,173.92124305581987,7.518008807985137,178.9288,2.434985
250,181.6133536265789,4.2591146286755155,181.4209660219776,4.907887886605744,175.57739705677048,6.28825506747927,174.5199255571443,6.451949197950306,179.4976,1.286303
251,182.21034633217855,3.1452196602700058,182.01883249444145,3.7896272262327146,176.17697782571113,5.217354573842881,175.12834670334937,5.38500602056234,180.0782,0.1518369
252,182.82210129806464,2.0403733621827125,182.63079132082683,2.6803353305410678,176.7892583319844,4.1443173186311775,175.7477600590931,4.320288804495773,180.6758,-0.9718759
253,183.45052112131458,0.944126125754104,183.25902732284968,1.580573365498818,177.41450978826225,3.0740414381524412,176.38076264256225,3.259711313301525,181.2884,-2.083451
254,184.09460713960883,-0.14099849462674285,183.90308435109603,0.49248515768167245,178.05111460902648,2.004640027999349,177.02768369861582,2.205058364584872,181.9124,-3.175742
255,184.7550783593314,-1.213896672177338,184.5642445385874,-0.5816487217713264,178.70224305755522,0.9475844700729348,177.68414045851412,1.1620044589580394,182.5544,-4.252484
256,185.43195914216034,-2.2724521431198283,185.24264556112215,-1.6396412036966528,179.36492477372948,-0.09076556033161731,178.35120235811692,0.13752283938215082,183.206,-5.31267
257,186.12908584969568,-3.31911081985253,185.94218915875877,-2.6864664254500252,180.04341281204512,-1.1130210581582365,179.03289925351527,-0.871220529806108,183.8767,-6.356535
258,186.84378208459393,-4.349606837503467,186.6598094252624,-3.717195761298072,180.73684895589642,-2.1146806092806205,179.7307818763849,-1.8636502638612136,184.5607,-7.384682
259,187.58068323929052,-5.365218166004107,187.39930272236052,-4.733764372009268,181.44933580185835,-3.099288787053146,180.44952741379166,-2.8429432595112925,185.2717,-8.397022
260,188.3361595740017,-6.362229122422307,188.15752290946438,-5.732414337170952,182.17813545678155,-4.062498715990031,181.1871478589912,-3.804182945095619,186.0033,-9.39093
261,189.1126609738982,-7.339931737750469,188.93649982317228,-6.710858258015965,182.9264006912942,-5.004269683233816,181.94713952220562,-4.7473048202084565,186.7509,-10.36879
262,189.91114658614725,-8.29843177228179,189.73702768794476,-7.669586872467791,183.70110655736102,-5.921926959471634,182.7321472519145,-5.667001632360889,187.524,-11.32239
263,190.73667733693586,-9.236485619818696,190.56398711728454,-8.60641985794129,184.50331497458754,-6.821971727071044,183.53966051291064,-6.568551014708958,188.3161,-12.24512
264,191.5849555186165,-10.149556181800747,191.41453746831579,-9.52005463688389,185.32707573476517,-7.704361328381677,184.3636901120261,-7.453797675660698,189.1165,-13.13563
265,192.45847501817454,-11.036944885718125,192.29047804386641,-10.407989693683406,186.17145074455422,-8.568830869044326,185.20629562153314,-8.322293232953722,189.9427,-14.00312
